  #time                     mass                      x-momentum                y-momentum                z-momentum                E_total                   E_kinetic                 E_internal               
  1.392507455241368333E-02  1.000000000000000000E+00 -1.253164069639055994E-17  8.114194469869932813E-17  0.000000000000000000E+00  9.942568941457439191E-01  1.961719747428612992E-01  7.980849194028833971E-01
  1.410293908417964079E-02  1.000000000000000444E+00  5.588257517862883772E-17  4.893902259351171069E-17  0.000000000000000000E+00  9.942568941457442522E-01  1.961733494265084365E-01  7.980835447192372589E-01
  1.428101078291427704E-02  1.000000000000000222E+00  3.462501281786128926E-17  2.419803723716085209E-17  0.000000000000000000E+00  9.942568941457438081E-01  1.961032106685607901E-01  7.981536834771847388E-01
  1.445934251158656828E-02  9.999999999999995559E-01 -3.232277726722410094E-17 -3.581932927348985274E-17  0.000000000000000000E+00  9.942568941457449183E-01  1.961257020872295698E-01  7.981311920585155706E-01
  1.463800293968600327E-02  9.999999999999996669E-01 -1.540922337645023177E-17  2.962582436316640866E-17  0.000000000000000000E+00  9.942568941457444742E-01  1.962112492844591272E-01  7.980456448612859299E-01
  1.481707535083973994E-02  1.000000000000000222E+00 -5.261091041985910266E-17  5.472510465620583631E-17  0.000000000000000000E+00  9.942568941457454734E-01  1.962241337017453791E-01  7.980327604439998446E-01
  1.499665203074091770E-02  1.000000000000000000E+00 -4.634964287375531455E-17 -8.120674271916428211E-17  0.000000000000000000E+00  9.942568941457448073E-01  1.961654106488532057E-01  7.980914834968921845E-01
  1.517682160427432508E-02  9.999999999999994449E-01  8.348356728138384142E-18 -9.378348791999613354E-18  0.000000000000000000E+00  9.942568941457458065E-01  1.961764559307974942E-01  7.980804382149484510E-01
  1.535765627074720495E-02  9.999999999999996669E-01  1.062518129035794345E-17  6.570265165262156870E-17  0.000000000000000000E+00  9.942568941457454734E-01  1.962537230880404548E-01  7.980031710577047965E-01
  1.553920262981172903E-02  1.000000000000000222E+00  2.081668171172168513E-17  5.117434254131580929E-17  0.000000000000000000E+00  9.942568941457461396E-01  1.962646342357616536E-01  7.979922599099829039E-01
  1.572148329277588477E-02  9.999999999999997780E-01 -2.602085213965210642E-18 -2.320192649118979489E-17  0.000000000000000000E+00  9.942568941457468057E-01  1.962843149171501766E-01  7.979725792285959907E-01
  1.590450958783209967E-02  1.000000000000000222E+00 -1.387778780781445676E-17 -6.223320470066795451E-17  0.000000000000000000E+00  9.942568941457452514E-01  1.963189986778917651E-01  7.979378954678544300E-01
  1.608827466100357789E-02  9.999999999999998890E-01 -1.908195823574487804E-17 -9.540979117872439019E-18  0.000000000000000000E+00  9.942568941457453624E-01  1.963556511716832154E-01  7.979012429740623968E-01
  1.627268769976085785E-02  1.000000000000000000E+00 -4.770489558936219510E-17 -3.469446951953614189E-18  0.000000000000000000E+00  9.942568941457456955E-01  1.963469396952627899E-01  7.979099544504837382E-01
  1.645774482583221149E-02  9.999999999999998890E-01 -1.951563910473907981E-17 -2.038300084272748336E-17  0.000000000000000000E+00  9.942568941457466947E-01  1.963954495278813772E-01  7.978614446178644570E-01
  1.664340310624547875E-02  9.999999999999995559E-01  7.806255641895631925E-18  2.688821387764050996E-17  0.000000000000000000E+00  9.942568941457461396E-01  1.965092506932162586E-01  7.977476434525304638E-01
  1.682958048042225083E-02  9.999999999999991118E-01  9.107298248878237246E-18  6.071532165918824830E-17  0.000000000000000000E+00  9.942568941457459175E-01  1.965322882318162878E-01  7.977246059139301293E-01
  1.701618719801370472E-02  1.000000000000000000E+00  4.683753385137379155E-17  7.372574772901430151E-18  0.000000000000000000E+00  9.942568941457466947E-01  1.965105868928775923E-01  7.977463072528689914E-01
  1.720311486539810933E-02  9.999999999999996669E-01  1.647987302177966740E-17  6.678685382510707313E-17  0.000000000000000000E+00  9.942568941457462506E-01  1.965546772788943353E-01  7.977022168668533864E-01
  1.739041017991251742E-02  9.999999999999995559E-01  6.938893903907228378E-18 -5.030698080332740574E-17  0.000000000000000000E+00  9.942568941457474718E-01  1.966586071741930619E-01  7.975982869715533274E-01
  1.757810445275980599E-02  1.000000000000000444E+00 -2.255140518769849223E-17 -2.515349040166370287E-17  0.000000000000000000E+00  9.942568941457470277E-01  1.967153496198401075E-01  7.975415445259059766E-01
